"Station Name","Date (Local Standard Time)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Precip. (mm)","Precip. Source Flag","Precip. Comment","ET. Std-Grass (mm)","ET. Std-Grass Source Flag","ET. Std-Grass Comment"
"Lethbridge CDA","01-May-2018","9.5","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","3.2","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","02-May-2018","12.2","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","5.1","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","03-May-2018","15.6","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","6.2","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","04-May-2018","17.8","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","5.9","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","05-May-2018","15.1","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","4.3","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","06-May-2018","16.8","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","5.1","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","07-May-2018","17.0","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","4.3","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","08-May-2018","17.1","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","5.7","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","09-May-2018","10.5","AGGREGATED","100.0","0.8","AGGREGATED","using element [Precip. Weighing]","1.5","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","10-May-2018","8.5","AGGREGATED","100.0","1.5","AGGREGATED","using element [Precip. Weighing]","2.8","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","11-May-2018","6.0","AGGREGATED","100.0","0.4","AGGREGATED","using element [Precip. Weighing]","1.4","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","12-May-2018","11.4","AGGREGATED","100.0","0.1","AGGREGATED","using element [Precip. Weighing]","4.9","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","13-May-2018","16.1","AGGREGATED","100.0","0.1","AGGREGATED","using element [Precip. Weighing]","5.6","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","14-May-2018","18.4","AGGREGATED","100.0","0.2","AGGREGATED","using element [Precip. Weighing]","6.7","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","15-May-2018","21.4","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","6.8","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","16-May-2018","20.3","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","6.7","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","17-May-2018","10.4","AGGREGATED","100.0","0.8","AGGREGATED","using element [Precip. Weighing]","2.8","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","18-May-2018","8.2","AGGREGATED","100.0","6.8","AGGREGATED","using element [Precip. Weighing]","1.9","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
