"Station Name","Date (Local Standard Time)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Precip. (mm)","Precip. Source Flag","Precip. Comment","ET. Std-Grass (mm)","ET. Std-Grass Source Flag","ET. Std-Grass Comment"
"Lethbridge CDA","01-May-2020","11.1","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","3.8","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","02-May-2020","12.3","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","5.1","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","03-May-2020","10.8","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","4.8","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","04-May-2020","8.0","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","3.6","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","05-May-2020","10.4","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","4.5","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","06-May-2020","10.9","AGGREGATED","100.0","0.6","AGGREGATED","using element [Precip. Weighing]","3.5","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","07-May-2020","11.4","AGGREGATED","100.0","0.3","AGGREGATED","using element [Precip. Weighing]","3.8","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","08-May-2020","8.1","AGGREGATED","100.0","0.8","AGGREGATED","using element [Precip. Weighing]","1.2","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","09-May-2020","8.3","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","3.4","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","10-May-2020","5.4","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","1.9","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","11-May-2020","6.9","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","3.4","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","12-May-2020","6.3","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","2.8","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","13-May-2020","6.4","AGGREGATED","100.0","1.8","AGGREGATED","using element [Precip. Weighing]","2.9","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","14-May-2020","13.2","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","6.0","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","15-May-2020","10.8","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","4.3","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","16-May-2020","14.6","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","6.4","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","17-May-2020","15.2","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","4.4","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","18-May-2020","14.6","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","3.1","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","19-May-2020","14.0","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","3.4","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","20-May-2020","10.5","AGGREGATED","100.0","13.6","AGGREGATED","using element [Precip. Weighing]","0.3","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","21-May-2020","7.7","AGGREGATED","100.0","45.0","AGGREGATED","using element [Precip. Weighing]","0.3","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","22-May-2020","10.1","AGGREGATED","100.0","0.4","AGGREGATED","using element [Precip. Weighing]","4.1","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","23-May-2020","10.1","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","3.7","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","24-May-2020","13.7","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","4.6","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","25-May-2020","15.5","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","5.5","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","26-May-2020","14.8","AGGREGATED","100.0","3.6","AGGREGATED","using element [Precip. Weighing]","6.2","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","27-May-2020","12.7","AGGREGATED","100.0","0.2","AGGREGATED","using element [Precip. Weighing]","4.8","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","28-May-2020","14.6","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","5.7","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","29-May-2020","18.1","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","5.5","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
"Lethbridge CDA","30-May-2020","20.2","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","6.6","MODELLED","solar-ACT, 10m-conv-2m wind, Avg."
