"Station Name","Date (Local Standard Time)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Precip. (mm)","Precip. Source Flag","Precip. Comment","ET. Std-Grass (mm)","ET. Std-Grass Source Flag","ET. Std-Grass Comment"
"Lethbridge Demo Farm IMCIN","01-May-2021","13.9","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","5.6","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","02-May-2021","7.9","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","3.4","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","03-May-2021","8.9","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","3.6","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","04-May-2021","8.4","AGGREGATED","100.0","7.4","AGGREGATED","using element [Precip. Weighing]","3.5","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","05-May-2021","8.9","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","3.9","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","06-May-2021","12.5","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","5.6","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","07-May-2021","12.2","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","3.6","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","08-May-2021","5.7","AGGREGATED","100.0","0.3","AGGREGATED","using element [Precip. Weighing]","2.6","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","09-May-2021","3.4","AGGREGATED","100.0","0.8","AGGREGATED","using element [Precip. Weighing]","0.8","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","10-May-2021","8.0","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","3.6","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","11-May-2021","7.7","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","3.2","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","12-May-2021","11.0","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","4.8","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","13-May-2021","13.4","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","4.7","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","14-May-2021","13.0","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","4.6","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","15-May-2021","14.9","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","5.7","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","16-May-2021","17.1","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","6.1","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","17-May-2021","20.2","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","8.3","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","18-May-2021","13.9","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","7.0","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","19-May-2021","7.6","AGGREGATED","100.0","1.3","AGGREGATED","using element [Precip. Weighing]","3.6","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","20-May-2021","-0.4","AGGREGATED","100.0","4.6","AGGREGATED","using element [Precip. Weighing]","0.9","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","21-May-2021","1.8","AGGREGATED","100.0","0.1","AGGREGATED","using element [Precip. Weighing]","1.4","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","22-May-2021","4.9","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","1.6","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","23-May-2021","3.7","AGGREGATED","100.0","19.6","AGGREGATED","using element [Precip. Weighing]","0.3","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","24-May-2021","7.2","AGGREGATED","100.0","0.6","AGGREGATED","using element [Precip. Weighing]","1.6","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","25-May-2021","10.5","AGGREGATED","100.0","0.6","AGGREGATED","using element [Precip. Weighing]","2.5","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","26-May-2021","11.7","AGGREGATED","100.0","0.1","AGGREGATED","using element [Precip. Weighing]","3.9","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","27-May-2021","15.5","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","6.6","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","28-May-2021","13.0","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","6.1","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","29-May-2021","13.3","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","5.4","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","30-May-2021","14.8","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","5.6","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","31-May-2021","18.5","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","6.4","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","01-June-2021","19.8","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","6.6","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","02-June-2021","22.3","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","7.3","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","03-June-2021","25.2","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","9.7","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","04-June-2021","22.9","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","8.5","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","05-June-2021","18.5","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","8.6","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","06-June-2021","13.3","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","5.5","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","07-June-2021","12.5","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","6.3","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","08-June-2021","10.3","AGGREGATED","100.0","1.4","AGGREGATED","using element [Precip. Weighing]","1.8","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","09-June-2021","10.2","AGGREGATED","100.0","1.7","AGGREGATED","using element [Precip. Weighing]","1.9","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","10-June-2021","11.4","AGGREGATED","100.0","1.1","AGGREGATED","using element [Precip. Weighing]","1.6","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","11-June-2021","14.2","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","6.3","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","12-June-2021","14.4","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","6.2","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","13-June-2021","19.8","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","7.4","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","14-June-2021","25.5","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","7.9","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","15-June-2021","22.6","AGGREGATED","100.0","0.7","AGGREGATED","using element [Precip. Weighing]","8.2","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","16-June-2021","17.3","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","8.1","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","17-June-2021","17.7","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","7.6","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","18-June-2021","16.4","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","5.7","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","19-June-2021","15.6","AGGREGATED","100.0","1.0","AGGREGATED","using element [Precip. Weighing]","3.5","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","20-June-2021","16.7","AGGREGATED","100.0","1.1","AGGREGATED","using element [Precip. Weighing]","5.7","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","21-June-2021","18.5","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","6.6","MODELLED","solar-ACT, 2m wind, Avg."
"Lethbridge Demo Farm IMCIN","22-June-2021","23.3","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","8.6","MODELLED","solar-ACT, 2m wind, Avg."
