"Station Name","Date (Local Standard Time)","Air Temp. Avg. (°C)","Air Temp. Avg. Source Flag","Air Temp. Avg. Record Completeness (%)","Precip. (mm)","Precip. Source Flag","Precip. Comment","ET. Std-Grass (mm)","ET. Std-Grass Source Flag","ET. Std-Grass Comment"
"Three Hills AGCM","01-May-2020","8.3","AGGREGATED","100.0","0.1","AGGREGATED","using element [Precip. Weighing]","4.6","MODELLED","solar-ACT, 2m wind, Avg."
"Three Hills AGCM","02-May-2020","8.8","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","5.0","MODELLED","solar-ACT, 2m wind, Avg."
"Three Hills AGCM","03-May-2020","9.2","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","4.6","MODELLED","solar-ACT, 2m wind, Avg."
"Three Hills AGCM","04-May-2020","4.2","AGGREGATED","100.0","2.4","AGGREGATED","using element [Precip. Weighing]","1.3","MODELLED","solar-ACT, 2m wind, Avg."
"Three Hills AGCM","05-May-2020","7.4","AGGREGATED","100.0","0.2","AGGREGATED","using element [Precip. Weighing]","3.9","MODELLED","solar-ACT, 2m wind, Avg."
"Three Hills AGCM","06-May-2020","10.4","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","5.4","MODELLED","solar-ACT, 2m wind, Avg."
"Three Hills AGCM","07-May-2020","11.7","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","4.8","MODELLED","solar-ACT, 2m wind, Avg."
"Three Hills AGCM","08-May-2020","7.8","AGGREGATED","100.0","0.1","AGGREGATED","using element [Precip. Weighing]","2.9","MODELLED","solar-ACT, 2m wind, Avg."
"Three Hills AGCM","09-May-2020","6.0","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","4.0","MODELLED","solar-ACT, 2m wind, Avg."
"Three Hills AGCM","10-May-2020","3.9","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","3.1","MODELLED","solar-ACT, 2m wind, Avg."
"Three Hills AGCM","11-May-2020","2.7","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","3.2","MODELLED","solar-ACT, 2m wind, Avg."
"Three Hills AGCM","12-May-2020","6.0","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","3.8","MODELLED","solar-ACT, 2m wind, Avg."
"Three Hills AGCM","13-May-2020","5.4","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","4.0","MODELLED","solar-ACT, 2m wind, Avg."
"Three Hills AGCM","14-May-2020","5.6","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","4.3","MODELLED","solar-ACT, 2m wind, Avg."
"Three Hills AGCM","15-May-2020","8.9","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","4.4","MODELLED","solar-ACT, 2m wind, Avg."
"Three Hills AGCM","16-May-2020","14.3","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","6.1","MODELLED","solar-ACT, 2m wind, Avg."
"Three Hills AGCM","17-May-2020","14.6","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","5.0","MODELLED","solar-ACT, 2m wind, Avg."
"Three Hills AGCM","18-May-2020","12.8","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","4.1","MODELLED","solar-ACT, 2m wind, Avg."
"Three Hills AGCM","19-May-2020","12.3","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","4.2","MODELLED","solar-ACT, 2m wind, Avg."
"Three Hills AGCM","20-May-2020","9.8","AGGREGATED","100.0","3.4","AGGREGATED","using element [Precip. Weighing]","1.6","MODELLED","solar-ACT, 2m wind, Avg."
"Three Hills AGCM","21-May-2020","5.3","AGGREGATED","100.0","29.5","AGGREGATED","using element [Precip. Weighing]","0.6","MODELLED","solar-ACT, 2m wind, Avg."
"Three Hills AGCM","22-May-2020","4.7","AGGREGATED","100.0","4.8","AGGREGATED","using element [Precip. Weighing]","1.2","MODELLED","solar-ACT, 2m wind, Avg."
"Three Hills AGCM","23-May-2020","9.2","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","4.0","MODELLED","solar-ACT, 2m wind, Avg."
"Three Hills AGCM","24-May-2020","13.3","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","5.1","MODELLED","solar-ACT, 2m wind, Avg."
"Three Hills AGCM","25-May-2020","15.0","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","5.7","MODELLED","solar-ACT, 2m wind, Avg."
"Three Hills AGCM","26-May-2020","10.8","AGGREGATED","100.0","0.3","AGGREGATED","using element [Precip. Weighing]","3.7","MODELLED","solar-ACT, 2m wind, Avg."
"Three Hills AGCM","27-May-2020","9.9","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","5.4","MODELLED","solar-ACT, 2m wind, Avg."
"Three Hills AGCM","28-May-2020","12.1","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","4.9","MODELLED","solar-ACT, 2m wind, Avg."
"Three Hills AGCM","29-May-2020","16.2","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","6.3","MODELLED","solar-ACT, 2m wind, Avg."
"Three Hills AGCM","30-May-2020","18.3","AGGREGATED","100.0","0.0","AGGREGATED","using element [Precip. Weighing]","7.6","MODELLED","solar-ACT, 2m wind, Avg."
